Date,EQ_WIG
2002-08-09,12744.16
2002-08-12,12670.25
2002-08-13,13008.55
2002-08-14,12910.46
2002-08-16,12957.81
2002-08-19,12983.75
2002-08-20,12856.85
2002-08-21,13326.65
2002-08-22,13329.4
2002-08-23,13393.93
2002-08-26,13472.04
2002-08-27,13764.81
2002-08-28,13480.1
2002-08-29,13270.98
2002-08-30,13433.85
2002-09-02,13409.51
2002-09-03,12966.93
2002-09-04,12857.08
2002-09-05,12770.83
2002-09-06,12992.78
2002-09-09,13044.58
2002-09-10,13265.68
2002-09-11,13406.95
2002-09-12,13178.58
2002-09-13,13079.77
2002-09-16,13224.97
2002-09-17,13261.75
2002-09-18,13063.69
2002-09-19,13037.98
2002-09-20,13201.2
2002-09-23,13108.08
2002-09-24,12848.23
2002-09-25,13065.28
2002-09-26,13037.6
2002-09-27,12985.7
2002-09-30,12797.28
2002-10-01,12740.31
2002-10-02,12771.16
2002-10-03,12862.51
2002-10-04,12864.08
2002-10-07,12723.14
2002-10-08,12732.05
2002-10-09,12742.08
2002-10-10,12893.1
2002-10-11,13130.08
2002-10-14,13186.73
2002-10-15,13441.19
2002-10-16,13357.79
2002-10-17,13426.56
2002-10-18,13652.62
2002-10-21,13640.5
2002-10-22,13752
2002-10-23,13739.79
2002-10-24,13729.54
2002-10-25,13690.12
2002-10-28,14042.34
2002-10-29,14078.88
2002-10-30,14042.52
2002-10-31,14093.23
2002-11-04,14195.88
2002-11-05,14039.04
2002-11-06,13839.16
2002-11-07,13765.82
2002-11-08,13792.99
2002-11-12,13834.89
2002-11-13,13824.61
2002-11-14,13945.96
2002-11-15,13841.69
2002-11-18,13920.09
2002-11-19,13990.84
2002-11-20,14045.2
2002-11-21,14454.26
2002-11-22,14516.03
2002-11-25,14881.26
2002-11-26,14739.48
2002-11-27,14850.58
2002-11-28,14834.07
2002-11-29,14662.91
2002-12-02,15026.12
2002-12-03,15028.7
2002-12-04,14838.08
2002-12-05,14909.65
2002-12-06,14724.22
2002-12-09,14726.38
2002-12-10,14507
2002-12-11,14408.77
2002-12-12,14531.49
2002-12-13,14534.66
2002-12-16,14564.42
2002-12-17,14523.89
2002-12-18,14164.05
2002-12-19,14135.77
2002-12-20,14116.67
2002-12-23,14294.29
2002-12-27,14402.55
2002-12-30,14390.28
2002-12-31,14366.65
2003-01-02,14378.11
2003-01-03,14770.53
2003-01-06,14814.32
2003-01-07,14875.42
2003-01-08,14738.01
2003-01-09,14735.78
2003-01-10,14785.91
2003-01-13,15115.13
2003-01-14,15039.44
2003-01-15,15061.77
2003-01-16,14827.53
2003-01-17,14637.51
2003-01-20,14594.74
2003-01-21,14461.75
2003-01-22,14301.16
2003-01-23,14453.54
2003-01-24,14133.8
2003-01-27,13867.32
2003-01-28,13886.61
2003-01-29,13923.86
2003-01-30,13783.66
2003-01-31,13844.75
2003-02-03,14125.43
2003-02-04,13871.99
2003-02-05,13877.99
2003-02-06,13694.82
2003-02-07,13797.26
2003-02-10,13871.4
2003-02-11,13918.78
2003-02-12,13806.1
2003-02-13,13865.86
2003-02-14,13873.18
2003-02-17,14038.18
2003-02-18,13953.5
2003-02-19,13844.75
2003-02-20,13981.37
2003-02-21,13922.09
2003-02-24,13814.98
2003-02-25,13622.95
2003-02-26,13659.97
2003-02-27,13727.11
2003-02-28,13775.47
2003-03-03,13687.16
2003-03-04,13504.92
2003-03-05,13502.65
2003-03-06,13512.9
2003-03-07,13599.63
2003-03-10,13964.47
2003-03-11,13852.81
2003-03-12,13820.51
2003-03-13,13943.35
2003-03-14,13866.61
2003-03-17,13604.78
2003-03-18,13828.66
2003-03-19,13816.95
2003-03-20,13820.75
2003-03-21,14069.39
2003-03-24,14032.74
2003-03-25,14011.12
2003-03-26,14041.94
2003-03-27,13977.69
2003-03-28,13978.28
2003-03-31,13759.43
2003-04-01,13765.02
2003-04-02,13910.34
2003-04-03,14149.59
2003-04-04,14175.37
2003-04-07,14495.96
2003-04-08,14451.56
2003-04-09,14503.33
2003-04-10,14382.83
2003-04-11,14368.1
2003-04-14,14175.02
2003-04-15,14193.13
2003-04-16,14121.97
2003-04-17,14211.61
2003-04-22,14236.89
2003-04-23,14341.97
2003-04-24,14196.17
2003-04-25,14231.82
2003-04-28,14287.79
2003-04-29,14262.09
2003-04-30,14259.75
2003-05-02,14421.63
2003-05-05,14608.92
2003-05-06,14652.61
2003-05-07,14503.65
2003-05-08,14547.51
2003-05-09,14675.9
2003-05-12,14722.16
2003-05-13,14690.91
2003-05-14,15012.24
2003-05-15,14945.41
2003-05-16,14892.82
2003-05-19,14801.21
2003-05-20,14758.79
2003-05-21,14891.71
2003-05-22,14958.73
2003-05-23,15040.45
2003-05-26,15099.64
2003-05-27,14937.2
2003-05-28,15068.72
2003-05-29,15153.67
2003-05-30,15304.37
2003-06-02,15250.08
2003-06-03,15320.65
2003-06-04,15472.31
2003-06-05,15460.01
2003-06-06,15598.45
2003-06-09,15477.49
2003-06-10,15384.13
2003-06-11,15437.84
2003-06-12,15582.97
2003-06-13,15560.74
2003-06-16,15573.27
2003-06-17,15707.64
2003-06-18,15858.46
2003-06-20,15910.38
2003-06-23,15843.78
2003-06-24,15730.15
2003-06-25,15937.8
2003-06-26,15982.37
2003-06-27,15930.57
2003-06-30,15987.5
2003-07-01,15751.78
2003-07-02,15921.83
2003-07-03,16053.61
2003-07-04,16338.22
2003-07-07,16829.47
2003-07-08,16711.03
2003-07-09,16893.01
2003-07-10,17027.04
2003-07-11,17108.8
2003-07-14,17489.4
2003-07-15,17471.05
2003-07-16,17382.86
2003-07-17,17435.78
2003-07-18,17695.59
2003-07-21,17805.82
2003-07-22,17615.45
2003-07-23,17318.57
2003-07-24,17390.39
2003-07-25,17458.47
2003-07-28,17961.51
2003-07-29,18048.18
2003-07-30,17894.13
2003-07-31,18004.31
2003-08-01,17978.89
2003-08-04,17822.73
2003-08-05,17932.76
2003-08-06,17877.71
2003-08-07,18417.7
2003-08-08,18372.55
2003-08-11,18600.68
2003-08-12,18999.96
2003-08-13,18958.84
2003-08-14,19388.03
2003-08-18,19613.34
2003-08-19,19602.26
2003-08-20,19554.47
2003-08-21,20024.02
2003-08-22,20615.62
2003-08-25,20622.01
2003-08-26,21059.4
2003-08-27,20996.25
2003-08-28,20858.78
2003-08-29,21336.29
2003-09-01,22033.81
2003-09-02,21921.79
2003-09-03,21659.87
2003-09-04,21189.13
2003-09-05,20713.37
2003-09-08,20744.88
2003-09-09,20426.4
2003-09-10,19983.97
2003-09-11,20156.2
2003-09-12,19881.39
2003-09-15,19824.11
2003-09-16,20279.94
2003-09-17,20223.61
2003-09-18,20200.89
2003-09-19,20261.1
2003-09-22,19704.26
2003-09-23,19783.39
2003-09-24,19824.82
2003-09-25,19805.49
2003-09-26,20002.37
2003-09-29,19771.96
2003-09-30,19330.49
2003-10-01,19338.26
2003-10-02,19675.02
2003-10-03,19938.26
2003-10-06,20649.68
2003-10-07,20566.33
2003-10-08,20920.37
2003-10-09,21161.76
2003-10-10,21181.21
2003-10-13,21107.56
2003-10-14,21512.68
2003-10-15,21818.77
2003-10-16,21395.01
2003-10-17,21213.89
2003-10-20,21080.52
2003-10-21,20632.65
2003-10-22,20318.41
2003-10-23,20339.87
2003-10-24,20214.77
2003-10-27,19948.17
2003-10-28,20553.45
2003-10-29,20449.96
2003-10-30,20757.4
2003-10-31,20663.72
2003-11-03,20752.56
2003-11-04,20413.76
2003-11-05,20399.03
2003-11-06,20647.55
2003-11-07,20602.63
2003-11-10,20691.85
2003-11-12,20401.72
2003-11-13,20388.22
2003-11-14,20425.08
2003-11-17,19899.74
2003-11-18,19674.12
2003-11-19,19333.5
2003-11-20,18782.83
2003-11-21,19144.28
2003-11-24,19310.32
2003-11-25,18962.63
2003-11-26,19056.01
2003-11-27,19249.11
2003-11-28,19231.52
2003-12-01,19818.78
2003-12-02,19850.94
2003-12-03,19854.94
2003-12-04,19626.04
2003-12-05,19610.2
2003-12-08,20066.46
2003-12-09,20336.97
2003-12-10,20297.58
2003-12-11,20476.83
2003-12-12,20725.98
2003-12-15,20733.41
2003-12-16,20693.37
2003-12-17,20516.22
2003-12-18,20637.72
2003-12-19,20603.46
2003-12-22,20635.98
2003-12-23,20862.08
2003-12-29,20855.13
2003-12-30,20862.15
2003-12-31,20820.07
2004-01-02,21299.37
2004-01-05,22017.8
2004-01-06,21953.58
2004-01-07,21972.55
2004-01-08,21958.3
2004-01-09,21813.73
2004-01-12,22276.67
2004-01-13,22338.16
2004-01-14,22012.32
2004-01-15,22155.21
2004-01-16,22010.2
2004-01-19,22144
2004-01-20,22238.18
2004-01-21,22137.2
2004-01-22,22411.71
2004-01-23,22490.12
2004-01-26,22518.16
2004-01-27,22469.07
2004-01-28,21829.92
2004-01-29,21751.41
2004-01-30,21947.21
2004-02-02,22227.67
2004-02-03,22063.42
2004-02-04,22160.85
2004-02-05,22244.16
2004-02-06,22512.88
2004-02-09,23085.1
2004-02-10,23352.78
2004-02-11,23259.48
2004-02-12,23400.42
2004-02-13,23293.96
2004-02-16,23448.51
2004-02-17,23493.64
2004-02-18,23477.31
2004-02-19,23187.76
2004-02-20,23333.88
2004-02-23,23133.04
2004-02-24,22586.84
2004-02-25,22653.53
2004-02-26,22759.79
2004-02-27,23317.86
2004-03-01,23844
2004-03-02,23811.24
2004-03-03,23718.78
2004-03-04,23677.32
2004-03-05,23858.06
2004-03-08,24243.21
2004-03-09,23832.67
2004-03-10,23910.67
2004-03-11,23503.91
2004-03-12,23677.41
2004-03-15,23275.18
2004-03-16,23509.11
2004-03-17,23668.68
2004-03-18,23309.5
2004-03-19,23089.18
2004-03-22,23027.54
2004-03-23,23355.72
2004-03-24,23353.94
2004-03-25,23642.82
2004-03-26,23682.14
2004-03-29,23863.74
2004-03-30,24044.58
2004-03-31,23870.12
2004-04-01,23883.68
2004-04-02,24387.78
2004-04-05,24559.35
2004-04-06,24559.06
2004-04-07,24463.68
2004-04-08,24694.14
2004-04-13,25206.59
2004-04-14,25013.5
2004-04-15,25196.35
2004-04-16,25059.06
2004-04-19,24955.12
2004-04-20,25130.82
2004-04-21,25158.3
2004-04-22,24469.7
2004-04-23,24639.75
2004-04-26,24613.85
2004-04-27,24611.79
2004-04-28,24601.56
2004-04-29,24100.2
2004-04-30,24304.41
2004-05-04,24454.64
2004-05-05,24126.04
2004-05-06,23919.36
2004-05-07,23651.06
2004-05-10,22962.68
2004-05-11,22623.5
2004-05-12,22870.31
2004-05-13,22523.4
2004-05-14,22677.49
2004-05-17,22743.79
2004-05-18,22984.54
2004-05-19,23261.2
2004-05-20,23282.2
2004-05-21,23280.31
2004-05-24,23245.43
2004-05-25,22891.66
2004-05-26,23290.65
2004-05-27,23421.78
2004-05-28,23541.74
2004-05-31,23607.7
2004-06-01,23506.94
2004-06-02,23738.38
2004-06-03,23665.75
2004-06-04,23506.95
2004-06-07,23669.64
2004-06-08,23673.81
2004-06-09,23422.03
2004-06-11,23471.19
2004-06-14,23157.08
2004-06-15,23260.42
2004-06-16,23203.13
2004-06-17,23007.8
2004-06-18,23058.88
2004-06-21,23437.69
2004-06-22,23385.13
2004-06-23,23569.8
2004-06-24,23635.15
2004-06-25,23818.92
2004-06-28,23938.12
2004-06-29,24000.81
2004-06-30,23949.32
2004-07-01,23895.98
2004-07-02,23757.22
2004-07-05,23770.62
2004-07-06,23635.11
2004-07-07,23766.63
2004-07-08,23861.8
2004-07-09,23847.56
2004-07-12,23744.85
2004-07-13,23526.43
2004-07-14,23364.64
2004-07-15,23188.88
2004-07-16,23508.21
2004-07-19,23611.95
2004-07-20,23710.7
2004-07-21,23994.65
2004-07-22,23813.55
2004-07-23,23879.13
2004-07-26,23913.25
2004-07-27,23809.3
2004-07-28,23584.33
2004-07-29,23628.41
2004-07-30,23632.26
2004-08-02,23637.73
2004-08-03,23786.52
2004-08-04,23835.26
2004-08-05,23981.22
2004-08-06,23736.3
2004-08-09,23503
2004-08-10,23551.06
2004-08-11,23244.96
2004-08-12,23324.91
2004-08-13,23367.62
2004-08-16,23394.2
2004-08-17,23623.21
2004-08-18,23751.64
2004-08-19,23787.9
2004-08-20,23917.9
2004-08-23,23940.99
2004-08-24,24224.52
2004-08-25,23961.29
2004-08-26,23955.06
2004-08-27,24179.82
2004-08-30,24132.01
2004-08-31,24239.18
2004-09-01,24306.21
2004-09-02,24364.44
2004-09-03,24412.73
2004-09-06,24537.05
2004-09-07,24838.55
2004-09-08,24953.9
2004-09-09,24829.52
2004-09-10,24939.36
2004-09-13,25094.96
2004-09-14,25078.73
2004-09-15,25182.21
2004-09-16,25185.9
2004-09-17,25312.54
2004-09-20,25238.82
2004-09-21,25272.68
2004-09-22,25199.8
2004-09-23,25078.12
2004-09-24,24869.27
2004-09-27,24955.99
2004-09-28,25128.67
2004-09-29,25190.32
2004-09-30,25267.83
2004-10-01,25254.9
2004-10-04,25619.42
2004-10-05,25735.85
2004-10-06,25763.58
2004-10-07,25723.74
2004-10-08,25451
2004-10-11,25489.32
2004-10-12,24949.89
2004-10-13,24949.06
2004-10-14,24736.48
2004-10-15,24871.48
2004-10-18,24706.01
2004-10-19,25050.85
2004-10-20,24927.32
2004-10-21,24982.73
2004-10-22,25020.16
2004-10-25,24736.12
2004-10-26,24821.66
2004-10-27,24949.49
2004-10-28,24986.95
2004-10-29,25419.31
2004-11-02,25781.86
2004-11-03,25572.8
2004-11-04,25503.64
2004-11-05,25327.69
2004-11-08,25160.94
2004-11-09,25554.52
2004-11-10,25521.35
2004-11-12,25623.95
2004-11-15,25312.73
2004-11-16,25205.62
2004-11-17,25277.89
2004-11-18,25332.93
2004-11-19,25309.54
2004-11-22,25133.17
2004-11-23,24887.11
2004-11-24,24852.84
2004-11-25,25153.18
2004-11-26,25268.42
2004-11-29,25305.15
2004-11-30,25424.73
2004-12-01,25621.27
2004-12-02,26107.21
2004-12-03,26040.17
2004-12-06,25917.79
2004-12-07,26067.84
2004-12-08,25917.13
2004-12-09,25682.69
2004-12-10,25653.67
2004-12-13,25725.89
2004-12-14,25664.91
2004-12-15,25839.42
2004-12-16,26152.39
2004-12-17,26206.21
2004-12-20,26476.65
2004-12-21,26363.24
2004-12-22,26201.46
2004-12-23,26048.99
2004-12-24,26152.41
2004-12-27,26203.01
2004-12-28,26060.85
2004-12-29,26470.99
2004-12-30,26576.86
2004-12-31,26636.19
2005-01-03,26709.54
2005-01-04,26567.4
2005-01-05,26052.61
2005-01-06,25886.84
2005-01-07,25931.41
2005-01-10,25752.76
2005-01-11,25626.25
2005-01-12,25716.82
2005-01-13,25813.12
2005-01-14,25767.07
2005-01-17,25792.33
2005-01-18,25278.43
2005-01-19,25390.45
2005-01-20,25333.68
2005-01-21,25206.5
2005-01-24,25224.11
2005-01-25,25421.42
2005-01-26,25582.91
2005-01-27,25690.17
2005-01-28,25792.27
2005-01-31,25992.99
2005-02-01,26297.25
2005-02-02,26231.06
2005-02-03,26282.9
2005-02-04,26638.88
2005-02-07,26934.29
2005-02-08,26851.06
2005-02-09,26719.79
2005-02-10,26877.29
2005-02-11,26812.09
2005-02-14,26809.34
2005-02-15,26964.64
2005-02-16,27500.69
2005-02-17,27800.77
2005-02-18,27752.76
2005-02-21,28019.21
2005-02-22,27873.45
2005-02-23,27793.65
2005-02-24,28073.17
2005-02-25,28547.1
2005-02-28,28294.49
2005-03-01,28227.26
2005-03-02,27434.67
2005-03-03,27580.53
2005-03-04,27841.23
2005-03-07,28007.8
2005-03-08,27901.05
2005-03-09,28218.78
2005-03-10,27992.72
2005-03-11,27613.97
2005-03-14,27301.23
2005-03-15,27347.46
2005-03-16,26807.67
2005-03-17,26623.79
2005-03-18,26850
2005-03-21,26411.82
2005-03-22,26840.65
2005-03-23,26801.99
2005-03-24,26908.71
2005-03-29,26901.25
2005-03-30,27023.61
2005-03-31,27268.07
2005-04-01,27197.35
2005-04-04,27178.62
2005-04-05,27419.37
2005-04-06,27582.96
2005-04-07,27335.08
2005-04-11,27358.29
2005-04-12,27325.74
2005-04-13,27311.18
2005-04-14,27047.14
2005-04-15,26865.92
2005-04-18,26345.42
2005-04-19,26340.77
2005-04-20,26082.65
2005-04-21,26342.65
2005-04-22,26534.04
2005-04-25,26565.22
2005-04-26,26311.65
2005-04-27,25939.43
2005-04-28,25726.44
2005-04-29,25813.59
2005-05-02,25887.04
2005-05-04,25856.91
2005-05-05,25975.86
2005-05-06,25977.64
2005-05-09,26000.59
2005-05-10,25624.19
2005-05-11,25736.82
2005-05-12,25839.03
2005-05-13,25662.59
2005-05-16,25617.02
2005-05-17,25718.46
2005-05-18,26092.87
2005-05-19,26187.95
2005-05-20,26324
2005-05-23,26303.65
2005-05-24,26216.36
2005-05-25,26279.48
2005-05-27,26712.73
2005-05-30,26744.52
2005-05-31,26744.36
2005-06-01,26499.16
2005-06-02,26793.57
2005-06-03,26974.61
2005-06-06,27335.87
2005-06-07,27441.93
2005-06-08,27425.43
2005-06-09,27521.19
2005-06-10,27574.66
2005-06-13,27688.28
2005-06-14,27465.18
2005-06-15,27827.4
2005-06-16,27819.48
2005-06-17,27985.85
2005-06-20,27996.8
2005-06-21,28041.32
2005-06-22,28394.28
2005-06-23,28336.22
2005-06-24,28071.26
2005-06-27,27899.23
2005-06-28,28108.72
2005-06-29,28089.84
2005-06-30,28332.05
2005-07-01,28620.07
2005-07-04,28884.29
2005-07-05,28748.36
2005-07-06,28908.94
2005-07-07,28564.5
2005-07-08,28925.62
2005-07-11,28922
2005-07-12,29248.18
2005-07-13,29480.61
2005-07-14,29516.37
2005-07-15,29430.52
2005-07-18,29238.99
2005-07-19,29332.47
2005-07-20,29501.51
2005-07-21,29363.12
2005-07-22,29165.53
2005-07-25,29377.4
2005-07-26,29601.54
2005-07-27,29870.06
2005-07-28,30239.88
2005-07-29,30448.31
2005-08-01,30665.36
2005-08-02,31189.89
2005-08-03,30813.37
2005-08-04,30880.87
2005-08-05,30907.2
2005-08-08,31314.81
2005-08-09,31320.17
2005-08-10,31055.32
2005-08-11,30968.19
2005-08-12,30736.04
2005-08-16,31008.13
2005-08-17,30890.68
2005-08-18,30562.59
2005-08-19,30548.51
2005-08-22,30698.11
2005-08-23,30707.94
2005-08-24,30697.39
2005-08-25,30614.97
2005-08-26,30917.73
2005-08-29,31090.63
2005-08-30,31362.39
2005-08-31,31364.29
2005-09-01,31884.02
2005-09-02,31959.33
2005-09-05,31706.86
2005-09-06,31867.64
2005-09-07,31893.73
2005-09-08,31734.5
2005-09-09,32084.46
2005-09-12,32426.52
2005-09-13,32428.31
2005-09-14,32468.53
2005-09-15,32916.96
2005-09-16,33256.34
2005-09-19,33916.85
2005-09-20,33756.89
2005-09-21,33535.21
2005-09-22,33440.06
2005-09-23,33223.87
2005-09-26,33482.25
2005-09-27,33761.72
2005-09-28,33384.68
2005-09-29,33418.46
2005-09-30,33801.17
2005-10-03,34281.24
2005-10-04,34179.37
2005-10-05,33708.53
2005-10-06,32700.55
2005-10-07,32700.71
2005-10-10,32709.1
2005-10-11,33153.19
2005-10-12,32891.81
2005-10-13,31792.59
2005-10-14,31599.89
2005-10-17,31842.32
2005-10-18,31899.11
2005-10-19,31271.9
2005-10-20,31761.22
2005-10-21,31727.44
2005-10-24,31870.61
2005-10-25,32146.66
2005-10-26,31986.97
2005-10-27,31549.78
2005-10-28,31728.5
2005-10-31,32024.41
2005-11-02,32801.74
2005-11-03,33178.91
2005-11-04,33317.63
2005-11-07,33084.75
2005-11-08,32989.06
2005-11-09,33026.89
2005-11-10,33012.91
2005-11-14,33131.51
2005-11-15,33079.31
2005-11-16,33001.54
2005-11-17,33590.18
2005-11-18,33667.04
2005-11-21,33405.9
2005-11-22,33119.93
2005-11-23,33275.03
2005-11-24,33299.94
2005-11-25,33392.83
2005-11-28,33635.64
2005-11-29,33749.78
2005-11-30,33926.06
2005-12-01,34111.29
2005-12-02,34480.66
2005-12-05,34370.99
2005-12-06,34147.53
2005-12-07,34481.24
2005-12-08,34447.54
2005-12-09,34333.89
2005-12-12,34497.14
2005-12-13,34434.25
2005-12-14,34803.12
2005-12-15,34716.76
2005-12-16,34821.8
2005-12-19,34942.1
2005-12-20,35343.41
2005-12-21,35537.63
2005-12-22,35502.94
2005-12-23,35730.36
2005-12-27,36068.56
2005-12-28,35854.93
2005-12-29,35983.24
2005-12-30,35600.79
2006-01-02,36046.58
2006-01-03,36814.06
2006-01-04,37631.17
2006-01-05,37603.47
2006-01-06,37921.06
2006-01-09,37798.66
2006-01-10,37435.49
2006-01-11,38090.99
2006-01-12,38071.1
2006-01-13,37599.52
2006-01-16,38138.21
2006-01-17,38129.38
2006-01-18,37854.94
2006-01-19,38782.85
2006-01-20,39013.09
2006-01-23,38932.16
2006-01-24,38906.01
2006-01-25,39351.63
2006-01-26,39008.07
2006-01-27,39106.99
2006-01-30,39109.05
2006-01-31,37854.95
2006-02-01,38038.03
2006-02-02,37964.75
2006-02-03,37221.99
2006-02-06,38072.14
2006-02-07,38297.47
2006-02-08,38162.66
2006-02-09,38335.51
2006-02-10,37870.88
2006-02-13,37664.27
2006-02-14,37978.92
2006-02-15,38109.01
2006-02-16,37599.64
2006-02-17,38625.78
2006-02-20,39165.23
2006-02-21,39153.88
2006-02-22,39128.31
2006-02-23,39222.51
2006-02-24,39793.98
2006-02-27,40073.44
2006-02-28,38854.37
2006-03-01,39195.01
2006-03-02,39584.2
2006-03-03,39357.01
2006-03-06,39645.52
2006-03-07,38761.67
2006-03-08,38039.72
2006-03-09,38136.21
2006-03-10,37942.08
2006-03-13,37978.94
2006-03-14,37672.48
2006-03-15,38218.89
2006-03-16,39033.23
2006-03-17,39214.4
2006-03-20,39183.95
2006-03-21,38973.86
2006-03-22,38890.72
2006-03-23,39471.42
2006-03-24,39660.78
2006-03-27,40040.49
2006-03-28,39528.25
2006-03-29,39621.08
2006-03-30,40115.91
2006-03-31,40220.32
2006-04-03,40867.61
2006-04-04,40929.2
2006-04-05,40825.95
2006-04-06,41216.45
2006-04-07,41823.15
2006-04-10,41776.32
2006-04-11,41446.29
2006-04-12,41790.11
2006-04-13,42018.42
2006-04-18,42717.75
2006-04-19,42715.47
2006-04-20,43572.66
2006-04-21,43979.52
2006-04-24,44446.2
2006-04-25,44281.2
2006-04-26,44688.66
2006-04-27,43646.64
2006-04-28,43998.59
2006-05-02,44052.76
2006-05-04,44769.32
2006-05-05,45070.86
2006-05-08,45591.9
2006-05-09,44939.95
2006-05-10,44798.12
2006-05-11,45894.55
2006-05-12,45390.27
2006-05-15,43998.44
2006-05-16,43995
2006-05-17,43072.07
2006-05-18,42853.98
2006-05-19,42656.79
2006-05-22,40384.46
2006-05-23,40815.61
2006-05-24,39393.33
2006-05-25,39841.74
2006-05-26,40446.42
2006-05-29,40446.26
2006-05-30,39918.83
2006-05-31,39632.25
2006-06-01,39970.99
2006-06-02,40917.49
2006-06-05,41234.43
2006-06-06,40352.53
2006-06-07,40226.29
2006-06-08,39259.1
2006-06-09,38758.3
2006-06-12,37425.81
2006-06-13,36148.34
2006-06-14,36020.66
2006-06-16,36340.62
2006-06-19,37160.35
2006-06-20,37187.27
2006-06-21,37449.69
2006-06-22,37225.96
2006-06-23,37402.61
2006-06-26,37980.85
2006-06-27,39552.76
2006-06-28,40124.08
2006-06-29,39986.18
2006-06-30,40644.58
2006-07-03,40760.21
2006-07-04,41132.03
2006-07-05,40814.39
2006-07-06,41991.45
2006-07-07,42875.6
2006-07-10,43265.63
2006-07-11,42967.63
2006-07-12,43549.11
2006-07-13,42080.59
2006-07-14,42010.8
2006-07-17,41508.16
2006-07-18,42076.38
2006-07-19,42278.45
2006-07-20,43600.19
2006-07-21,43418.01
2006-07-24,43630.03
2006-07-25,44063.27
2006-07-26,44392.66
2006-07-27,45750.76
2006-07-28,45781.7
2006-07-31,45894.89
2006-08-01,45121.18
2006-08-02,44735.66
2006-08-03,43507.4
2006-08-04,44003.29
2006-08-07,43648.7
2006-08-08,43609.44
2006-08-09,44519.14
2006-08-10,43758.99
2006-08-11,42742.67
2006-08-14,42977.02
2006-08-16,43402.61
2006-08-17,42968.6
2006-08-18,43166.87
2006-08-21,43194.29
2006-08-22,43513.69
2006-08-23,43516.97
2006-08-24,42900.39
2006-08-25,42583.71
2006-08-28,42384.4
2006-08-29,43330
2006-08-30,43787.24
2006-08-31,43363.32
2006-09-01,43488.03
2006-09-04,44770.05
2006-09-05,45033.33
2006-09-06,44716.62
2006-09-07,44301.11
2006-09-08,44071.87
2006-09-11,43768.52
2006-09-12,44289.74
2006-09-13,44795.81
2006-09-14,44429.85
2006-09-15,44352.51
2006-09-18,44870.85
2006-09-19,44659.39
2006-09-20,44176.62
2006-09-21,44057.54
2006-09-22,43772.07
2006-09-25,44222.21
2006-09-26,44387.9
2006-09-27,43995.91
2006-09-28,44360.14
2006-09-29,44052.54
2006-10-02,44209.1
2006-10-03,44007.66
2006-10-04,44267.46
2006-10-05,45008.8
2006-10-06,44966.63
2006-10-09,45464.58
2006-10-10,46138.35
2006-10-11,46340.32
2006-10-12,46950.76
2006-10-13,47280.43
2006-10-16,47393.92
2006-10-17,46812.97
2006-10-18,47651
2006-10-19,47823.87
2006-10-20,47562.92
2006-10-23,47432.27
2006-10-24,47523.51
2006-10-25,47951.5
2006-10-26,48310.22
2006-10-27,47761.04
2006-10-30,47209.15
2006-10-31,47358.12
2006-11-02,47361.53
2006-11-03,47833.42
2006-11-06,48767.01
2006-11-07,49534.64
2006-11-08,49437.06
2006-11-09,49555.18
2006-11-10,49032.64
2006-11-13,48958.52
2006-11-14,48900.38
2006-11-15,48099.01
2006-11-16,48526.8
2006-11-17,48300.38
2006-11-20,48381.06
2006-11-21,48977.6
2006-11-22,49698.12
2006-11-23,49701.36
2006-11-24,49566.07
2006-11-27,49477.9
2006-11-28,49344.9
2006-11-29,50425.36
2006-11-30,50230.32
2006-12-01,50601.74
2006-12-04,51680.97
2006-12-05,52370.79
2006-12-06,52019.87
2006-12-07,52338.99
2006-12-08,52166.51
2006-12-11,52024.79
2006-12-12,51747.14
2006-12-13,51927.09
2006-12-14,52037.95
2006-12-15,51961.96
2006-12-18,52242.23
2006-12-19,50778.15
2006-12-20,50164.95
2006-12-21,50232.37
2006-12-22,49730.58
2006-12-27,50740.19
2006-12-28,50477.49
2006-12-29,50411.82
2007-01-02,51202.99
2007-01-03,51220.11
2007-01-04,50381.11
2007-01-05,49560.26
2007-01-08,49512.92
2007-01-09,49769.49
2007-01-10,49264.41
2007-01-11,50484.05
2007-01-12,51020.94
2007-01-15,52198.67
2007-01-16,52195.63
2007-01-17,52362.24
2007-01-18,53853.2
2007-01-19,54048.19
2007-01-22,53574
2007-01-23,53652.21
2007-01-24,53681.53
2007-01-25,53433.5
2007-01-26,53487.96
2007-01-29,53792.04
2007-01-30,53717.9
2007-01-31,54558.15
2007-02-01,55431.48
2007-02-02,55314.03
2007-02-05,55358.58
2007-02-06,55236.06
2007-02-07,55099.87
2007-02-08,53519
2007-02-09,53826.85
2007-02-12,52939.24
2007-02-13,53920.38
2007-02-14,54145.91
2007-02-15,53896.08
2007-02-16,53834.86
2007-02-19,54712.06
2007-02-20,54274.69
2007-02-21,54821.35
2007-02-22,55641.5
2007-02-23,55702.53
2007-02-26,55339.76
2007-02-27,52906.36
2007-02-28,51900.39
2007-03-01,51503.02
2007-03-02,51917.31
2007-03-05,50746.74
2007-03-06,51482.87
2007-03-07,51415.62
2007-03-08,53059.95
2007-03-09,52910.76
2007-03-12,53053.52
2007-03-13,52739.95
2007-03-14,52873.49
2007-03-15,53206.81
2007-03-16,53676.93
2007-03-19,54591.45
2007-03-20,54537.92
2007-03-21,55234.92
2007-03-22,56315.4
2007-03-23,56936.49
2007-03-26,56464.39
2007-03-27,56643.45
2007-03-28,56288.81
2007-03-29,57283.19
